index	taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes
index		rinse	Sporisorium sorghi			Basidiomycota	Ustilaginomycetes			Sporisorium	sorghi														terrestrial		not confirmed														
index		rinse	Stropharia aurantiaca			Basidiomycota	Agaricomycetes			Stropharia	aurantiaca														terrestrial		present														
index		rinse	Stropharia percevalii			Basidiomycota	Agaricomycetes			Stropharia	percevalii														terrestrial		not confirmed														
index		rinse	Stropharia rugosoannulata			Basidiomycota	Agaricomycetes			Stropharia	rugosoannulata														terrestrial		not confirmed														
index		rinse	Suillus amabilis			Basidiomycota	Agaricomycetes			Suillus	amabilis														terrestrial		not confirmed														
index		rinse	Tilletia caries			Basidiomycota	Exobasidiomycetes			Tilletia	caries														terrestrial		not confirmed														
index		rinse	Tilletia controversa			Basidiomycota	Exobasidiomycetes			Tilletia	controversa														terrestrial		not confirmed														
index		rinse	Urocystis agropyri			Basidiomycota	Ustilaginomycetes			Urocystis	agropyri														terrestrial		not confirmed														
index		rinse	Urocystis cepulae			Basidiomycota	Ustilaginomycetes			Urocystis	cepulae														terrestrial		not confirmed														
index		rinse	Urocystis eranthidis			Basidiomycota	Ustilaginomycetes			Urocystis	eranthidis														terrestrial		not confirmed														
index		rinse	Urocystis occulta			Basidiomycota	Ustilaginomycetes			Urocystis	occulta														terrestrial		not confirmed														
index		rinse	Uromyces appendiculatus			Basidiomycota	Urediniomycetes			Uromyces	appendiculatus														terrestrial		present														
index		rinse	Uromyces transversalis			Basidiomycota	Urediniomycetes			Uromyces	transversalis														terrestrial		not confirmed														
index		rinse	Ustilago maydis			Basidiomycota	Ustilaginomycetes			Ustilago	maydis														terrestrial		present														
index		rinse	Ustilago tritici			Basidiomycota	Ustilaginomycetes			Ustilago	tritici														terrestrial		not confirmed														
index		rinse	Xenasma umbonatum			Basidiomycota	Agaricomycetes			Xenasma	umbonatum														terrestrial		not confirmed														
index		rinse	Acrophyllum dentatum			Bryophyta	Eudicotyledoneae			Acrophyllum	dentatum														terrestrial		not confirmed														
index		rinse	Atrichum crispum			Bryophyta	Polytrichopsida			Atrichum	crispum														terrestrial		not confirmed														
index		rinse	Bryum apiculatum			Bryophyta	Bryopsida			Bryum	apiculatum														terrestrial		not confirmed														
index		rinse	Bryum valparaisense			Bryophyta	Bryopsida			Bryum	valparaisense														terrestrial		not confirmed														
index		rinse	Calyptrochaeta apiculata			Bryophyta	Bryopsida			Calyptrochaeta	apiculata														terrestrial		not confirmed														
index		rinse	Campylopus introflexus			Bryophyta	Bryopsida			Campylopus	introflexus														terrestrial		present														
index		rinse	Didymodon australasiae			Bryophyta	Bryopsida			Didymodon	australasiae														terrestrial		present														
index		rinse	Ephemerum spinulosum			Bryophyta	Bryopsida			Ephemerum	spinulosum														terrestrial		not confirmed														
index		rinse	Hennediella macrophylla			Bryophyta	Bryopsida			Hennediella	macrophylla														terrestrial		not confirmed														
index		rinse	Hennediella stanfordensis			Bryophyta	Bryopsida			Hennediella	stanfordensis														terrestrial		not confirmed														
index		rinse	Leptophascum leptophyllum			Bryophyta	Bryopsida			Leptophascum	leptophyllum														terrestrial		not confirmed														
index		rinse	Oedopodiella australis			Bryophyta	Bryopsida			Oedopodiella	australis														terrestrial		not confirmed														
index		rinse	Orthodontium lineare			Bryophyta	Bryopsida			Orthodontium	lineare														terrestrial		present														
index		rinse	Orthodontium pelucens			Bryophyta	Bryopsida			Orthodontium	pelucens														terrestrial		not confirmed														
index		rinse	Scopelophila cataractae			Bryophyta	Bryopsida			Scopelophila	cataractae														terrestrial		present														
index		rinse	Syntrichia amplexa			Bryophyta	Bryopsida			Syntrichia	amplexa														freshwater+terrestrial		not confirmed														
index		rinse	Tortula amplexa			Bryophyta	Bryopsida			Tortula	amplexa														terrestrial		not confirmed														
index		rinse	Tortula bolanderi			Bryophyta	Bryopsida			Tortula	bolanderi														terrestrial		not confirmed														
index		rinse	Tortula freibergii			Bryophyta	Bryopsida			Tortula	freibergii														terrestrial		not confirmed														
index		rinse	Arachnidium lacourti			Bryozoa	Gymnolaemata			Arachnidium	lacourti														marine		not confirmed														
index		rinse	Bowerbankia gracilis			Bryozoa	Gymnolaemata			Bowerbankia	gracilis														marine		present														
index		rinse	Bowerbankia imbricata			Bryozoa	Gymnolaemata			Bowerbankia	imbricata														marine		present														
index		rinse	Bugula neritina			Bryozoa	Gymnolaemata			Bugula	neritina														marine		present														
index		rinse	Bugula simplex			Bryozoa	Gymnolaemata			Bugula	simplex														marine		present														
index		rinse	Bugula stolonifera			Bryozoa	Gymnolaemata			Bugula	stolonifera														marine		present														
index		rinse	Caulibugula zanzibarensis			Bryozoa	Gymnolaemata			Caulibugula	zanzibarensis														marine		not confirmed														
index		rinse	Electra pilosa			Bryozoa	Gymnolaemata			Electra	pilosa														marine		present														
index		rinse	Fenestrulina delicia			Bryozoa	Gymnolaemata			Fenestrulina	delicia														marine		present														
index		rinse	Lophopus crystallinus			Bryozoa	Phylactolaemata			Lophopus	crystallinus														freshwater		not confirmed														
index		rinse	Membranipora membranacea			Bryozoa	Gymnolaemata			Membranipora	membranacea														marine		present														
index		rinse	Pectinatella magnifica			Bryozoa	Phylactolaemata			Pectinatella	magnifica														freshwater		not confirmed														
index		rinse	Phoronis hippocrepia			Bryozoa	Gymnolaemata			Phoronis	hippocrepia														marine		present														
index		rinse	Schizoporella errata			Bryozoa	Gymnolaemata			Schizoporella	errata														marine		not confirmed														
index		rinse	Scruparia ambigua			Bryozoa	Gymnolaemata			Scruparia	ambigua														marine		present														
index		rinse	Smittoidea prolifica			Bryozoa	Gymnolaemata			Smittoidea	prolifica														marine		not confirmed														
index		rinse	Tricellaria inopinata			Bryozoa	Gymnolaemata			Tricellaria	inopinata														marine		present														
index		rinse	Victorella pavida			Bryozoa	Gymnolaemata			Victorella	pavida														marine+freshwater		present														
index		rinse	Walkeria uva			Bryozoa	Gymnolaemata			Walkeria	uva														marine		not confirmed														
index		rinse	Watersipora subovoidea			Bryozoa	Gymnolaemata			Watersipora	subovoidea														marine		not confirmed														
index		rinse	Watersipora subtorquata			Bryozoa	Gymnolaemata			Watersipora	subtorquata														marine		present														
index		rinse	Bonamia ostreae			Cercozoa	Ascetosporea			Bonamia	ostreae														marine		present														
index		rinse	Haplosporidium armoricanum			Cercozoa	Ascetosporea			Haplosporidium	armoricanum														marine		not confirmed														
index		rinse	Haplosporidium nelsoni			Cercozoa	Ascetosporea			Haplosporidium	nelsoni														marine		not confirmed														
index		rinse	Marteilia refringens			Cercozoa	Ascetosporea			Marteilia	refringens														marine		not confirmed														
index		rinse	Caulerpa racemosa			Chlorophyta	Bryopsidophyceae			Caulerpa	racemosa														marine		not confirmed														
index		rinse	Caulerpa taxifolia			Chlorophyta	Bryopsidophyceae			Caulerpa	taxifolia														marine		not confirmed														
index		rinse	Codium fragile			Chlorophyta	Bryopsidophyceae			Codium	fragile														marine		present														
index		rinse	Derbesia rhizophora			Chlorophyta	Bryopsidophyceae			Derbesia	rhizophora														marine		not confirmed														
index		rinse	Monostroma obscurum			Chlorophyta	Ulvophyceae			Monostroma	obscurum														marine		not confirmed														
index		rinse	Pithophora oedogonia			Chlorophyta	Ulvophyceae			Pithophora	oedogonia														marine+freshwater		not confirmed														
index		rinse	Ulva fasciata			Chlorophyta	Ulvophyceae			Ulva	fasciata														marine		not confirmed														
index		rinse	Ulva pertusa			Chlorophyta	Ulvophyceae			Ulva	pertusa														marine		not confirmed														
index		rinse	Abramis sapa			Chordata	Actinopterygii			Abramis	sapa														freshwater		not confirmed														
index		rinse	Acipenser baerii			Chordata	Actinopterygii			Acipenser	baerii														marine+freshwater		present														
index		rinse	Acipenser gueldenstaedtii			Chordata	Actinopterygii			Acipenser	gueldenstaedtii														marine+freshwater		present														
index		rinse	Acipenser ruthenus			Chordata	Actinopterygii			Acipenser	ruthenus														marine+freshwater		present														
index		rinse	Acipenser stellatus			Chordata	Actinopterygii			Acipenser	stellatus														marine+freshwater		present														
index		rinse	Acridotheres cristatellus			Chordata	Aves			Acridotheres	cristatellus														terrestrial		present														
index		rinse	Acridotheres ginginianus			Chordata	Aves			Acridotheres	ginginianus														terrestrial		present														
index		rinse	Acridotheres tristis			Chordata	Aves			Acridotheres	tristis														terrestrial		present														
index		rinse	Aegypius monachus			Chordata	Aves			Aegypius	monachus														terrestrial		not confirmed														
index		rinse	Agapornis canus			Chordata	Aves			Agapornis	canus														terrestrial		present														
index		rinse	Agapornis fischeri			Chordata	Aves			Agapornis	fischeri														terrestrial		present														
index		rinse	Agapornis personatus			Chordata	Aves			Agapornis	personatus														terrestrial		not confirmed														
index		rinse	Agapornis pullarius			Chordata	Aves			Agapornis	pullarius														terrestrial		not confirmed														
index		rinse	Agapornis roseicollis			Chordata	Aves			Agapornis	roseicollis														terrestrial		present														
index		rinse	Agelaius icterocephalus			Chordata	Aves			Agelaius	icterocephalus														terrestrial		not confirmed														
index		rinse	Agelaius phoeniceus			Chordata	Aves			Agelaius	phoeniceus														terrestrial		not confirmed														
index		rinse	Aix galericulata			Chordata	Aves			Aix	galericulata														freshwater+terrestrial		present														
index		rinse	Aix sponsa			Chordata	Aves			Aix	sponsa														freshwater+terrestrial		present														
index		rinse	Alcippe brunnea			Chordata	Aves			Alcippe	brunnea														terrestrial		not confirmed														
index		rinse	Alectoris chukar			Chordata	Aves			Alectoris	chukar														terrestrial		not confirmed														
index		rinse	Alectoris graeca			Chordata	Aves			Alectoris	graeca														terrestrial		present														
index		rinse	Alectoris rufa			Chordata	Aves			Alectoris	rufa														terrestrial		present														
index		rinse	Alisterus scapularis			Chordata	Aves			Alisterus	scapularis														terrestrial		not confirmed														
index		rinse	Alopex lagopus			Chordata	Mammalia			Alopex	lagopus														terrestrial		present														
index		rinse	Alopochen aegyptiacus			Chordata	Aves			Alopochen	aegyptiacus														freshwater+terrestrial		present														
