index	taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes
162		rinse	Ponera coarctata			Arthropoda	Insecta			Ponera	coarctata														terrestrial		present														
162		rinse	Poratia digitata			Arthropoda	Diplopoda			Poratia	digitata														terrestrial		not confirmed														
162		rinse	Poratia obliterata			Arthropoda	Diplopoda			Poratia	obliterata														terrestrial		not confirmed														
162		rinse	Porcellio laevis			Arthropoda	Malacostraca			Porcellio	laevis														freshwater		not confirmed														
162		rinse	Porcellionides pruinosus			Arthropoda	Malacostraca			Porcellionides	pruinosus														freshwater		present														
162		rinse	Potamon ibericum			Arthropoda	Malacostraca			Potamon	ibericum														freshwater		not confirmed														
162		rinse	Prays citri			Arthropoda	Insecta			Prays	citri														terrestrial		not confirmed														
162		rinse	Pristiphora abietina			Arthropoda	Insecta			Pristiphora	abietina														terrestrial		not confirmed														
162		rinse	Pristiphora amphibola			Arthropoda	Insecta			Pristiphora	amphibola														terrestrial		not confirmed														
162		rinse	Pristiphora compressa			Arthropoda	Insecta			Pristiphora	compressa														terrestrial		not confirmed														
162		rinse	Pristiphora erichsonii			Arthropoda	Insecta			Pristiphora	erichsonii														terrestrial		not confirmed														
162		rinse	Pristiphora glauca			Arthropoda	Insecta			Pristiphora	glauca														terrestrial		not confirmed														
162		rinse	Pristiphora laricis			Arthropoda	Insecta			Pristiphora	laricis														terrestrial		present														
162		rinse	Pristiphora leucopus			Arthropoda	Insecta			Pristiphora	leucopus														terrestrial		not confirmed														
162		rinse	Pristiphora nigella			Arthropoda	Insecta			Pristiphora	nigella														terrestrial		not confirmed														
162		rinse	Pristiphora saxesenii			Arthropoda	Insecta			Pristiphora	saxesenii														terrestrial		not confirmed														
162		rinse	Pristiphora subarctica			Arthropoda	Insecta			Pristiphora	subarctica														terrestrial		not confirmed														
162		rinse	Pristiphora thalictri			Arthropoda	Insecta			Pristiphora	thalictri														terrestrial		not confirmed														
162		rinse	Pristiphora wesmaeli			Arthropoda	Insecta			Pristiphora	wesmaeli														terrestrial		not confirmed														
162		rinse	Proasellus coxalis			Arthropoda	Malacostraca			Proasellus	coxalis														freshwater		present														
162		rinse	Proasellus meridianus			Arthropoda	Malacostraca			Proasellus	meridianus														freshwater		present														
162		rinse	Procambarus acutus			Arthropoda	Malacostraca			Procambarus	acutus														freshwater		not confirmed														
162		rinse	Procambarus clarkii			Arthropoda	Malacostraca			Procambarus	clarkii														freshwater		present														
162		rinse	Procambarus marmorkrebs			Arthropoda	Malacostraca			Procambarus	marmorkrebs														freshwater		not confirmed														
162		rinse	Prociphilus fraxini			Arthropoda	Insecta			Prociphilus	fraxini														terrestrial		present														
162		rinse	Prodiplosis violicola			Arthropoda	Insecta			Prodiplosis	violicola														terrestrial		not confirmed														
162		rinse	Proisotoma filifera			Arthropoda	Collembola			Proisotoma	filifera														terrestrial		not confirmed														
162		rinse	Proisotoma minuta			Arthropoda	Collembola			Proisotoma	minuta														terrestrial		not confirmed														
162		rinse	Prokelisia marginata			Arthropoda	Insecta			Prokelisia	marginata														terrestrial		present														
162		rinse	Propsocus pulchripennis			Arthropoda	Insecta			Propsocus	pulchripennis														terrestrial		not confirmed														
162		rinse	Prosopantrum flavifrons			Arthropoda	Insecta			Prosopantrum	flavifrons														terrestrial		not confirmed														
162		rinse	Prosopodesmus panporus			Arthropoda	Diplopoda			Prosopodesmus	panporus														terrestrial		not confirmed														
162		rinse	Protopulvinaria pyriformis			Arthropoda	Insecta			Protopulvinaria	pyriformis														terrestrial		not confirmed														
162		rinse	Pryeria sinica			Arthropoda	Insecta			Pryeria	sinica														terrestrial		not confirmed														
162		rinse	Psacothea hilaris			Arthropoda	Insecta			Psacothea	hilaris														terrestrial		not confirmed														
162		rinse	Psammotettix saxatilis			Arthropoda	Insecta			Psammotettix	saxatilis														terrestrial		not confirmed														
162		rinse	Psectrosema tamaricis			Arthropoda	Insecta			Psectrosema	tamaricis														terrestrial		not confirmed														
162		rinse	Pseudagrion microcephalum			Arthropoda	Insecta			Pseudagrion	microcephalum														freshwater		present														
162		rinse	Pseudaulacaspis cockerelli			Arthropoda	Insecta			Pseudaulacaspis	cockerelli														terrestrial		not confirmed														
162		rinse	Pseudaulacaspis pentagona			Arthropoda	Insecta			Pseudaulacaspis	pentagona														terrestrial		not confirmed														
162		rinse	Pseudauparlatoria parlatorioides			Arthropoda	Insecta			Pseudauparlatoria	parlatorioides														terrestrial		not confirmed														
162		rinse	Pseudeuophrys lanigera			Arthropoda	Arachnida			Pseudeuophrys	lanigera														terrestrial		present														
162		rinse	Pseudococcus calceolariae			Arthropoda	Insecta			Pseudococcus	calceolariae														terrestrial		not confirmed														
162		rinse	Pseudococcus comstocki			Arthropoda	Insecta			Pseudococcus	comstocki														terrestrial		not confirmed														
162		rinse	Pseudococcus longispinus			Arthropoda	Insecta			Pseudococcus	longispinus														terrestrial		not confirmed														
162		rinse	Pseudococcus viburni			Arthropoda	Insecta			Pseudococcus	viburni														terrestrial		not confirmed														
162		rinse	Pseudocoremia suavis			Arthropoda	Insecta			Pseudocoremia	suavis														terrestrial		not confirmed														
162		rinse	Pseudodendrothrips mori			Arthropoda	Insecta			Pseudodendrothrips	mori														terrestrial		not confirmed														
162		rinse	Pseudodiaptomus marinus			Arthropoda	Maxillopoda			Pseudodiaptomus	marinus														marine		not confirmed														
162		rinse	Pseudomyicola spinosus			Arthropoda	Maxillopoda			Pseudomyicola	spinosus														freshwater		not confirmed														
162		rinse	Pseudopachymerina spinipes			Arthropoda	Insecta			Pseudopachymerina	spinipes														terrestrial		not confirmed														
162		rinse	Pseudoparlatoria ostreata			Arthropoda	Insecta			Pseudoparlatoria	ostreata														terrestrial		not confirmed														
162		rinse	Pseudoparlatoria parlatorioides			Arthropoda	Insecta			Pseudoparlatoria	parlatorioides														terrestrial		not confirmed														
162		rinse	Pseudospirobolellus avernus			Arthropoda	Diplopoda			Pseudospirobolellus	avernus														terrestrial		not confirmed														
162		rinse	Psilochorus simoni			Arthropoda	Arachnida			Psilochorus	simoni														terrestrial		present														
162		rinse	Psoquilla marginepunctata			Arthropoda	Insecta			Psoquilla	marginepunctata														terrestrial		not confirmed														
162		rinse	Psychoides filicivora			Arthropoda	Insecta			Psychoides	filicivora														terrestrial		not confirmed														
162		rinse	Psydrothrips kewi			Arthropoda	Insecta			Psydrothrips	kewi														terrestrial		not confirmed														
162		rinse	Psyllaephagus pilosus			Arthropoda	Insecta			Psyllaephagus	pilosus														terrestrial		not confirmed														
162		rinse	Psylliodes chrysocephalus			Arthropoda	Insecta			Psylliodes	chrysocephalus														terrestrial		not confirmed														
162		rinse	Psylliodes cucullata			Arthropoda	Insecta			Psylliodes	cucullata														terrestrial		not confirmed														
162		rinse	Psyllipsocus ramburii			Arthropoda	Insecta			Psyllipsocus	ramburii														terrestrial		not confirmed														
162		rinse	Psyttalia concolor			Arthropoda	Insecta			Psyttalia	concolor														terrestrial		not confirmed														
162		rinse	Pterochloroides persicae			Arthropoda	Insecta			Pterochloroides	persicae														terrestrial		not confirmed														
162		rinse	Pterostichus angustatus			Arthropoda	Insecta			Pterostichus	angustatus														terrestrial		not confirmed														
162		rinse	Pterostichus cristatus			Arthropoda	Insecta			Pterostichus	cristatus														terrestrial		present														
162		rinse	Pterostichus quadrifoveolatus			Arthropoda	Insecta			Pterostichus	quadrifoveolatus														terrestrial		present														
162		rinse	Pteroxanium kelloggi			Arthropoda	Insecta			Pteroxanium	kelloggi														terrestrial		not confirmed														
162		rinse	Ptilineurus marmoratus			Arthropoda	Insecta			Ptilineurus	marmoratus														terrestrial		not confirmed														
162		rinse	Ptilodactyla exotica			Arthropoda	Insecta			Ptilodactyla	exotica														terrestrial		not confirmed														
162		rinse	Ptinella cavelli			Arthropoda	Insecta			Ptinella	cavelli														terrestrial		not confirmed														
162		rinse	Ptinella errabunda			Arthropoda	Insecta			Ptinella	errabunda														terrestrial		not confirmed														
162		rinse	Ptinella simsoni			Arthropoda	Insecta			Ptinella	simsoni														terrestrial		not confirmed														
162		rinse	Ptinella taylorae			Arthropoda	Insecta			Ptinella	taylorae														terrestrial		not confirmed														
162		rinse	Ptinus ocellus			Arthropoda	Insecta			Ptinus	ocellus														terrestrial		present														
162		rinse	Ptinus tectus			Arthropoda	Insecta			Ptinus	tectus														terrestrial		present														
162		rinse	Puliciphora borinquenensis			Arthropoda	Insecta			Puliciphora	borinquenensis														terrestrial		not confirmed														
162		rinse	Pulvinaria floccifera			Arthropoda	Insecta			Pulvinaria	floccifera														terrestrial		present														
162		rinse	Pulvinaria horii			Arthropoda	Insecta			Pulvinaria	horii														terrestrial		not confirmed														
162		rinse	Pulvinaria hydrangeae			Arthropoda	Insecta			Pulvinaria	hydrangeae														terrestrial		present														
162		rinse	Pulvinaria psidii			Arthropoda	Insecta			Pulvinaria	psidii														terrestrial		not confirmed														
162		rinse	Pulvinaria regalis			Arthropoda	Insecta			Pulvinaria	regalis														terrestrial		present														
162		rinse	Pulvinariella mesembryanthemi			Arthropoda	Insecta			Pulvinariella	mesembryanthemi														terrestrial		not confirmed														
162		rinse	Pycnocelus surinamensis			Arthropoda	Insecta			Pycnocelus	surinamensis														terrestrial		not confirmed														
162		rinse	Pycnomerus fuliginosus			Arthropoda	Insecta			Pycnomerus	fuliginosus														terrestrial		not confirmed														
162		rinse	Pycnoscelus surinamensis			Arthropoda	Insecta			Pycnoscelus	surinamensis														terrestrial		not confirmed														
162		rinse	Pyralis farinalis			Arthropoda	Insecta			Pyralis	farinalis														terrestrial		present														
162		rinse	Pyrrharctia isabella			Arthropoda	Insecta			Pyrrharctia	isabella														terrestrial		not confirmed														
162		rinse	Rapala schistacea			Arthropoda	Insecta			Rapala	schistacea														terrestrial		not confirmed														
162		rinse	Reductoniscus costulatus			Arthropoda	Malacostraca			Reductoniscus	costulatus														freshwater		not confirmed														
162		rinse	Reesa vespulae			Arthropoda	Insecta			Reesa	vespulae														terrestrial		not confirmed														
162		rinse	Resseliella skuhravyorum			Arthropoda	Insecta			Resseliella	skuhravyorum														terrestrial		present														
