taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes
	plants	Ligustrum sinense Lour.						Oleaceae								Nat.?						Hort.	D		AS-Te		X						2005		N?					
	plants	Ligustrum x vicaryi Rehd. (L. ovalifolium x vulgare L.)						Oleaceae								Cas.						Hort.	D		Cult.		X						2011		2011					
	plants	Syringa josikaea Jacq. ex Reichenb.						Oleaceae								Nat.?						Hort.	D		E		X						2008		N?					
	plants	Syringa vulgaris L.						Oleaceae								Nat.?						Hort.	D		AS		X	X	X				1854		N?					
	plants	Chamaenerion dodonaei (Vill.) Schur	Epilobium dodonaei Vill.					Onagraceae								Nat.						Ore?	A		E AS-Te			X					1992		N					
	plants	Clarkia amoena (Lehm.) A.Nelson et Macbr.						Onagraceae								Cas.						Hort.	D		NAM		X						2012		2012					
	plants	Clarkia bottae (Spach) F.H. et M.E. Lewis	Incl. C. deflexa (Jeps.) F.H. Lewis et M.E. Lewis					Onagraceae								Cas.						Grain	A		NAM		X						1893		1893					
	plants	Clarkia pulchella Pursh						Onagraceae								Cas.						Hort.	D		NAM		X	X					1902		1997					
	plants	Clarkia purpurea (Curtis) A. Nelson et Macbr. subsp. quadrivulnera (Douglas) H. Lewis et M.E. Lewis	Clarkia quadrivulnera (Douglas) Nelson et Macbr.					Onagraceae								Cas.						Grain	A		NAM		X						1894		1894					
	plants	Epilobium brachycarpum C. Presl						Onagraceae								Nat.						Ore?	A		NAM			X	X				2012		N					
	plants	Epilobium ciliatum Rafin.						Onagraceae								Inv.						Timber?	A		NAM		X	X	X				1952		N					
	plants	Epilobium ciliatum x lanceolatum Seb. et Mauri						Onagraceae								Cas.?						Hybridization	H		Hybr.		?	?	?				?		?					
	plants	Epilobium x floridulum Smejkal (E. ciliatum x parviflorum Schreb.)						Onagraceae								Cas.?						Hybridization	H		Hybr.		X						1965?		1965?					
	plants	Epilobium x interjectum Smejkal (E. ciliatum x montanum L.)						Onagraceae								Cas.?						Hybridization	H		Hybr.		?	?	?				?		?					
	plants	Epilobium x novae-civitatis Smejkal (E. ciliatum x hirsutum L.)						Onagraceae								Cas.?						Hybridization	H		Hybr.		?	?	?				?		?					
	plants	Lopezia racemosa Cav.	Lopezia coronata Andrews 					Onagraceae								Cas.						Hort.	D		AM		X						1978		1998					
	plants	Ludwigia hexapetala (Hook. et Arnott) Zardini, Gu et Raven	Ludwigia grandiflora (Michaux) Greuter et Burdet					Onagraceae								Inv.						Hort.	D		AM		X	X					1983		N					
	plants	Ludwigia peploides (Kunth) P.H. Raven subsp. montevidensis (Spreng.) P.H. Raven						Onagraceae								Inv.						Hort.	D		AM		X	X					1997		N					
	plants	Oenothera affinis Cambess. ex A. St. Hil.						Onagraceae								Cas.						Wool	A		SAM			X					1909		1909					
	plants	Oenothera angustissima R.R. Gates						Onagraceae								Ext. 						Ore	A		NAM		X						1860		1884					
	plants	Oenothera biennis L.						Onagraceae								Nat.?						Ore	D		E AS-Te		X	X	X				1792		N?					
	plants	Oenothera cambrica Rostański						Onagraceae								Cas.						Ore	A		NAM  		X						2001		2015					
	plants	Oenothera cruciata Nutt. ex G. Don						Onagraceae								Cas.						?	A		NAM			X					1883		1883					
	plants	Oenothera curtiflora W.L. Wagner et Hoch	Gaura parviflora Dougl. ex Lehmann					Onagraceae								Cas.						Wool	A		NAM			X					1958		1958					
	plants	Oenothera deflexa R.R. Gates						Onagraceae								Nat.						Ore	A		NAM		X	X	X				1915		N					
	plants	Oenothera depressa E. Greene						Onagraceae								Cas.						Ore?	A		NAM			X					1828		2007					
	plants	Oenothera elata Humb., Bonpl. et Kunth						Onagraceae								Cas.						Ore?	A		AM		X						1961		2007					
	plants	Oenothera fruticosa L. subsp. glauca (Michaux) Straley	Oenothera tetragona Pursh					Onagraceae								Cas.						Hort.	D		NAM		X						1998		1998					
	plants	Oenothera glazioviana Micheli						Onagraceae								Nat.						Hort.	D		NAM		X	X	X				1868		N					
	plants	Oenothera indecora Cambess.						Onagraceae								Cas.						Grain	A		SAM		X						1895		1895					
	plants	Oenothera laciniata Hill						Onagraceae								Cas.						Grain, wool	A		AM		X	X					1893		1909					
	plants	Oenothera lindheimeri (Engelmann et A. Gray) W.L. Wagner et Hoch 	Gaura lindheimeri Engelm. et A. Gray					Onagraceae								Cas.						Hort.	D		NAM		X	X					2007		2015					
	plants	Oenothera nuda Renner ex Rostański						Onagraceae								Cas.						Ore?	A					X					1933		2007					
	plants	Oenothera oakesiana (A. Gray) Robbins ex S. Watson et Coult.						Onagraceae								Cas.						Ore	A		NAM		X	X					1867		1923					
	plants	Oenothera oehlkersii Kappus						Onagraceae								Cas.						Ore	A		E		X	X					1884		2014					
	plants	Oenothera paradoxa Hudziok						Onagraceae								Cas.						Ore?	A				X						2001		2007					
	plants	Oenothera parviflora L.						Onagraceae								Cas.						Ore	A		NAM		X	X	 				1884		2000					
	plants	Oenothera perangusta R.R. Gates	Oenothera ersteinensis R. Linder et R. Jean					Onagraceae								Nat.						Ore	A		NAM		X	X					1971		N					
	plants	Oenothera perennis L.						Onagraceae								Cas.						Hort.	D		NAM		X						1943		1943					
	plants	Oenothera pycnocarpa G.F. Atk. et Bartlett						Onagraceae								Cas.						Ore?	A		NAM		X	X					1992		2014					
	plants	Oenothera rosea L'Her. ex Ait.						Onagraceae								Cas.						Grain?	A		AM			X					<1835		1870					
	plants	Oenothera royfraseri R.R. Gates						Onagraceae								Cas.							A		NAM		X						2007		2007					
	plants	Oenothera rubricaulis Kleb.						Onagraceae								Nat.						Ore	A		E		X						1887		N					
	plants	Oenothera rubricalyx R.R. Gates	Oeonothera glazioviana f. rubricalux (R.R. Gates) J. Lambinon					Onagraceae								Cas.						Hort.?	D?		NAM		X						2014		2014					
	plants	Oenothera rubricauloides Rostański						Onagraceae								Cas.							A				X						2007		2007					
	plants	Oenothera speciosa Nutt.						Onagraceae								Cas.												X												
	plants	Oenothera stricta Ledeb. ex Link						Onagraceae								Cas.						Grain,etc	A		SAM		X	X					1878		1984					
	plants	Oenothera subterminalis R.R. Gates						Onagraceae								Cas.						Ore	A		NAM			X					1979		1979					
	plants	Oenothera victorini R.R. Gates et Catcheside						Onagraceae								Nat.?						Ore	A		NAM		X	X	 				1992		N?					
	plants	Oenothera wratislaviensis K. Rostański						Onagraceae								Cas.							A				X	X					2004		2007					
	plants	Oenothera x fallax Renner (O. biennis x glazioviana)						Onagraceae								Nat.						Hybridization	A		Hybr.		X	X					1956		N					
	plants	Oenothera x issleri Renner ex Rostański (O. biennis x oakesiana)						Onagraceae								Cas.						Hybridization	A		Hybr.		X	X					1955		2014					
	plants	Onoclea sensibilis L.						Onocleaceae								Nat.?						Hort.	D		NAM AS-Te		X	X					1831		N?					
	plants	Botrychium simplex Hitchc.						Ophioglossaceae								Cas.						Pines	A		E NAM		X						1908		1908					
	plants	Goodyera repens (L.) R. Brown						Orchidaceae								Nat.						Pines	A		E AS-Te NAM		X	X					1902		N					
	plants	Himantoglossum robertianum (Loisel.) P. Delforge	Barlia robertiana (Loisel.) Greuter					Orchidaceae								Cas.?						?	A?		E AF AS-Te			X					2014		2014					
	plants	Serapias lingua L.						Orchidaceae								Cas.						Seeds	A		E AF AS-Te		X						2007		2007					
	plants	Spiranthes cernua (L.) Richard x S. odorata  (Nuttall) Lindley						Orchidaceae								Cas.?						Hort.	D		Hybr.		X						2014		2014					
	plants	Traunsteinera globosa (L.) Reichenb.						Orchidaceae								Cas.						Hort.?	D?		E				X				<1812		<1812					
	plants	Bartsia trixago L.	Bellardia trixago (L.) All.					Orobanchaceae								Cas.						Grain, etc	A		E AF AS-Te		X						1951		2014					
	plants	Melampyrum nemorosum L.						Orobanchaceae								Cas.						Timber	A		E		X						2015		2015					
	plants	Odontites jaubertianus (Boreau) D. Dietrich ex Walp.						Orobanchaceae								Cas.?						Ore	A		E		X						2003		2003					
	plants	Odontites luteus (L.) Clairv.						Orobanchaceae								Nat.						Ore	A		E AF AS-Te		X						1977		N					
	plants	Orobanche amethystea Thuill.						Orobanchaceae								Cas.						Seeds	A		E AF AS-Te		X						1984		1984					
	plants	Orobanche flava C.F.P. Mart. ex F.W. Schultz						Orobanchaceae								Cas.						Seeds	A		E				X				1944		1945					
	plants	Orobanche ramosa L.						Orobanchaceae								Cas.						Seeds, grain,etc	A		E AF AS-Te		X	X					1792		2000					
	plants	Parentucellia viscosa (L.) Caruel						Orobanchaceae								Nat.						Seeds,etc	A		E AF AS-Te		X		X				1902		N					
	plants	Oxalis articulata Savigny						Oxalidaceae								Cas.						Hort.	D		SAM		X						2005		2013					
	plants	Oxalis corniculata L.						Oxalidaceae								Nat.						Hort.	D		?		X	X	X				1811		N					
	plants	Oxalis debilis Humb., Bonpl. et Kunth						Oxalidaceae								Nat.						Hort.	D		SAM		X	X					1954		N					
	plants	Oxalis dillenii Jacq.						Oxalidaceae								Cas.						Hort.	A		NAM		X	X					2012		2015					
	plants	Oxalis latifolia Kunth						Oxalidaceae								Cas.						Hort.	D		AM		X	X					1979		2015					
	plants	Oxalis stricta L.	Oxalis fontana Bunge					Oxalidaceae								Nat.						Hort.?	D?		NAM AS-Te		X	X	X				1792		N					
	plants	Oxalis tetraphylla Cav.						Oxalidaceae								Cas.						Hort.	D		AM		X	X					2006		2013					
	plants	Oxalis triangularis St. Hilaire						Oxalidaceae								Cas.						Hort.	D		SAM		X						2011		2013					
	plants	Oxalis x uittienii J. Jansen (O. corniculata x fontana)						Oxalidaceae								Cas.						Hybridization	A		Hybr.		X						1973		1973					
	plants	Paeonia lactiflora Pallas						Paeoniaceae								Cas.						Hort.	D		AS-Te		X						2014		2015					
	plants	Paeonia officinalis L.						Paeoniaceae								Cas.						Hort.	D		E				X				1968		1968					
	plants	Argemone mexicana L.						Papaveraceae								Cas.						Wool	A		AM			X					1891		1957					
	plants	Corydalis cheilanthifolia Hemsl.						Papaveraceae								Cas.						Hort.	D		AS-Te		X		X				1918		2014					
	plants	Eschscholzia californica Cham.						Papaveraceae								Cas.						Hort.	D		NAM		X	X					1888		2014					
	plants	Glaucium corniculatum (L.) Rudolph						Papaveraceae								Cas.						Grain,etc	A		E AF AS-Te		X	X					1880		2011					
	plants	Hypecoum pendulum L.						Papaveraceae								Cas.						Grain	A		E AF AS-Te		X						1903		2004					
	plants	Lamprocapnos spectabilis (L.) Fukuhara	Dicentra spectabilis (L.) Lem.					Papaveraceae								Cas.						Hort.	D		AS-Te		X						2010		2011					
	plants	Macleaya cordata (Willd.) R. Brown	Incl. M. x kewensis Turrill (M. cordata x microcarpa (Maxim.) Fedde)					Papaveraceae								Nat.?						Hort.	D		AS-Te		X	X					2001		N?					
	plants	Meconopsis cambrica (L.) Vig.						Papaveraceae								Nat.?						Hort.	D		E		X	X	X				1953		N?					
	plants	Papaver atlanticum (Ball) Coss.						Papaveraceae								Nat.						Hort.	D		AF		X		X				1986		N					
	plants	Papaver hybridum L.						Papaveraceae								Cas.						Grain, wool,etc	A		E AF AS-Te		X	X					1880		2004					
	plants	Papaver nudicaule L.						Papaveraceae								Cas.						Hort.	D		AS-Te		X						2014		2014					
	plants	Papaver setiferum Goldblatt	Papaver pseudo-orientale (Fedde) Medw.					Papaveraceae								Nat.						Hort.	D		AS-Te		X						2001		N					
	plants	Papaver somniferum L. subsp. setigerum (DC.) Arcang.						Papaveraceae								Cas.						Grain,etc	A		AS-Te		X						?		1997					
	plants	Papaver somniferum L. subsp. somniferum						Papaveraceae								Cas.						Birdseed	D		AS-Te		X	X	X				1854		Ann.					
	plants	Pseudofumaria alba (Mill.) Lidén						Papaveraceae								Nat.						Hort.	D		E		X	X					1905		N					
	plants	Pseudofumaria lutea (L.) Borkh.						Papaveraceae								Nat.						Hort.	D		E		X	X	X				1824		N					
	plants	Roemeria hybrida (L.) DC.	Papaver bivalve (DC.) K.-F.Günther					Papaveraceae								Cas.						Grain,etc	A		E AF AS-Te		X	X					1927		2011					
	plants	Passiflora caerulea L.						Passifloraceae								Cas.						Hort.	D		SAM		X						2005		2014					
	plants	Passiflora edulis Sims						Passifloraceae								Cas.						Food refuse	D		SAM		X	X					1994		2004					
	plants	Paulownia tomentosa (Thunb.) Steud.						Paulowniaceae								Cas.						Hort.	D		AS-Te		X	X	X				1999		Ann.					
	plants	Sesamum indicum L.	S. orientale L.					Pedaliaceae								Cas.						Birdseed	D		Trop.		X						2004		2004					
	plants	Erythranthe cuprea (Dombrain) G.L. Nesom (incl. hybrids)	Mimulus cupreus Dombrain					Phrymaceae								Cas.						Hort.	D		SAM		X						2011		2011					
	plants	Erythranthe guttata (DC.) G.L. Nesom (incl. hybrids)	Mimulus guttatus DC.					Phrymaceae								Inv.						Hort.	D		NAM		X	X	X				1953		N					
	plants	Erythranthe lutea (L.) G.L.Nesom (incl. hybrids)	Mimulus luteus L. (incl. hybrids)					Phrymaceae								Cas.						Hort.	D		SAM			X					2012		2012					
	plants	Erythranthe moschata ( Douglas ex Lindl. ) G.L. Nesom 	Mimulus moschatus Dougl. ex Lindl.					Phrymaceae								Nat.?						Hort.	D		NAM		X	X					1882		N?					
	plants	Andrachne telephioides L.						Phyllanthaceae								Cas.						Wool	A		E AF AS-Te			X					1947		1947					
	plants	Phyllanthus tenellus Roxb.						Phyllanthaceae								Cas.						Nurseries	A		AF		X						2003		2003					
	plants	Phytolacca acinosa Roxb. s.l. 	Incl. P. esculenta Van Houtte					Phytolaccaceae								Nat.						Hort.	D		AS-Te		X	X					1960		N					
	plants	Phytolacca americana L.						Phytolaccaceae								Nat.						Hort.	D		NAM		X	X					1958		N					
	plants	Abies alba Mill.						Pinaceae								Cas.						Hort.	D		E		X						2008		2008					
	plants	Abies grandis (Dougl. ex D. Don) Lindl.						Pinaceae								Cas. 						Hort.	D		NAM		X						2009		2009					
	plants	Larix decidua Mill.						Pinaceae								Cas.						Hort.	D		E		X		X				?		2012					
	plants	Larix kaempferi (Lambert) Carr.						Pinaceae								Cas.						Hort.	D		AS-Te		X						2009		2009					
	plants	Larix x marschlinsii Coaz (L. decidua x kaempferi)						Pinaceae								Cas.						Hort.	D		Cult.			X					2009		2009					
	plants	Picea abies (L.) Karst.						Pinaceae								Nat.						Hort.	D		E		X	X	?				1951		N					
	plants	Picea omorika (Pančić) Purk.						Pinaceae								Cas.						Hort.	D		E		X						2013		2013					
	plants	Picea sitchensis (Bong.) Carr.						Pinaceae								Cas.						Hort.	D		NAM		X	X					2010		2013					
	plants	Pinus nigra Arnold subsp. nigra						Pinaceae								Cas.						Hort.	D		E AS-Te		X						1974		2001					
	plants	Pinus nigra Arnold. subsp. laricio Maire						Pinaceae								Cas.						Hort.	D		E			X					2006		2006					
	plants	Pinus pinaster Ait.						Pinaceae								Cas.						Hort.	D		E		X	?	?				?		?					
	plants	Pinus ponderosa Douglas ex P. Lawson et C. Lawson						Pinaceae								Cas.						Hort.	D		NAM		X						2006		2006					
	plants	Pinus rigida Mill.						Pinaceae								Cas.						Hort.	D		NAM		?	?	?				?		?					
	plants	Pinus strobus L.						Pinaceae								Cas.						Hort.	D		NAM		X						2006		2006					
	plants	Pinus sylvestris L.						Pinaceae								Nat.?						Hort.	D		E AS-Te		X	X	?				?		N					
	plants	Pinus wallichiana A.B. Jacks						Pinaceae								Cas.						Hort.	D		AS-Te		X						2012		2015					
	plants	Pseudotsuga menziesii (Mirb.) Franco						Pinaceae								Nat.						Hort.	D		NAM		X	X					2002?		N					
	plants	Tsuga canadensis (L.) Carr.						Pinaceae								Cas.						Hort.	D		NAM		X						2008		2009					
	plants	Tsuga heterophylla (Rafin.) Sarg.						Pinaceae								Cas.						Hort.	D		NAM		X						2008		2014					
	plants	Anarrhinum bellidifolium (L.) Willd.						Plantaginaceae								Cas.						Hort.	D		E		X	X	X				1957		2015					
	plants	Antirrhinum graniticum Rothm.						Plantaginaceae								Cas.						?	A		E			X					1975		1975					
	plants	Antirrhinum majus L.						Plantaginaceae								Nat.						Hort.	D		E AF		X	X	X				1846		N					
	plants	Asarina procumbens Miller						Plantaginaceae								Nat.						Hort.	D		E		X						2008		N					
	plants	Chaenorhinum origanifolium (L.) Kostel.						Plantaginaceae								Cas.						Hort.	D		E AF		X		X				2001		2015					
	plants	Chelone obliqua L.						Plantaginaceae								Cas.						Hort.	D 		NAM		X						2011		2013					
	plants	Collinsia heterophylla Buist ex Graham						Plantaginaceae								Cas.						Hort.	D		NAM		X						2000		2012					
	plants	Cymbalaria muralis P. Gaertn., B. Mey. et Scherb. subsp. muralis						Plantaginaceae								Nat.						Hort.	D		E		X	X	X				<1835		N					
	plants	Cymbalaria muralis P. Gaertn., B. Mey. et Scherb. subsp. pubescens (C. Presl) D.A. Webb						Plantaginaceae								Cas.						Hort.	D		E			X					1900		1900					
	plants	Cymbalaria pallida (Ten.) Wettst.						Plantaginaceae								Nat.						Hort.	D		E			X					1995		N					
	plants	Erinus alpinus L.						Plantaginaceae								Nat.?						Hort.	D		E			X					2008		N?					
	plants	Linaria angustissima (Loisel.) Borbás						Plantaginaceae								Cas.						?	A?		E			X					<1835		<1835					
	plants	Linaria bipartita (Vent.) Desf.						Plantaginaceae								Cas.						Hort.	D		AF		X						1943		1966					
	plants	Linaria chalepensis (L.) Mill.						Plantaginaceae								Cas.						Grain	A		E AF AS-Te		X	X					1954		2002					
	plants	Linaria genistifolia (L.) Mill.						Plantaginaceae								Cas.						Grain,etc	A		E AS-Te		X	X					1891		<1927					
	plants	Linaria hirta (L.) Moench						Plantaginaceae								Cas.						Grain	A		E		X						1999		2000					
	plants	Linaria incarnata (Vent.) Spreng.						Plantaginaceae								Cas.						Hort.?	D?		E AF		X						1952		1952					
	plants	Linaria maroccana Hook. f.						Plantaginaceae								Cas.						Hort.	D		AF		X		 				1938		2014					
	plants	Linaria purpurea (L.) Mill.						Plantaginaceae								Nat.						Hort.	D		E AF		X	X					2001		N					
	plants	Linaria simplex (Willd.) DC.						Plantaginaceae								Cas.						?	A		E AF AS-Te		?	?	X				<1900		2014					
	plants	Linaria supina (L.) Chazelles						Plantaginaceae								Nat.						Ore?	A		E AF		X	X	X				1882		N					
	plants	Linaria triornithophora (L.) Willd.						Plantaginaceae								Cas.						Nurseries	A		E		X						1972		1972					
	plants	Misopates calycinum Rothm.						Plantaginaceae								Cas.						Grain?	A		E AF			X					1915		1915					
	plants	Plantago afra L.						Plantaginaceae								Cas.						Grain,etc	A		E AF AS-Te		X	X					1884		2014					
	plants	Plantago arenaria Waldst. et Kit.						Plantaginaceae								Nat.						Grain, ore, wool	A		E AF AS-Te		X	X	X				1811		N					
	plants	Plantago heterophylla Nutt.						Plantaginaceae								Cas.						Wool	A		AM			X					1895		1895					
	plants	Plantago lagopus L.						Plantaginaceae								Cas.						Grain,etc	A		E AF AS-Te		X						1978		2014					
	plants	Plantago loeflingii L.						Plantaginaceae								Cas.						?	A		E AF AS-Te		X						1886		1886					
