Unnamed: 0	taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes	gbifapi_usageKey	gbifapi_scientificName	gbifapi_canonicalName	gbifapi_status	gbifapi_rank	gbifapi_matchType	gbifapi_confidence	gbifapi_acceptedKey
3500		rinse	Conringia austriaca			Angiospermae				Conringia	austriaca														terrestrial		present																						
3501		rinse	Conringia orientalis			Angiospermae				Conringia	orientalis														terrestrial		present														data based solely on DAISIE portal								
3502		rinse	Consolida ajacis			Angiospermae				Consolida	ajacis														terrestrial		present														data based solely on DAISIE portal								
3503		rinse	Consolida hispanica			Angiospermae				Consolida	hispanica														terrestrial		present																						
3504		rinse	Convallaria bifolium kamtschaticum			Angiospermae				Convallaria	bifolium kamtschaticum														terrestrial		not confirmed														data based solely on DAISIE portal								
3505		rinse	Convolvulus betonicifolius			Angiospermae				Convolvulus	betonicifolius														terrestrial		not confirmed																						
3506		rinse	Convolvulus elegantissimus			Angiospermae				Convolvulus	elegantissimus														terrestrial		not confirmed																						
3507		rinse	Convolvulus tricolor			Angiospermae				Convolvulus	tricolor														terrestrial		present																						
3508		rinse	Convolvulus tricolor cupanianus			Angiospermae				Convolvulus	tricolor cupanianus														terrestrial		not confirmed																						
3509		rinse	Conyza bilbaoana			Angiospermae	Eudicotyledoneae			Conyza	bilbaoana														terrestrial		present																						
3510		rinse	Conyza blakei			Angiospermae	Eudicotyledoneae			Conyza	blakei														terrestrial		not confirmed																						
3511		rinse	Conyza bonariensis			Angiospermae	Eudicotyledoneae			Conyza	bonariensis														terrestrial		present																						
3512		rinse	Conyza canadensis			Angiospermae	Eudicotyledoneae			Conyza	canadensis														terrestrial		present																						
3513		rinse	Conyza floribunda			Angiospermae	Eudicotyledoneae			Conyza	floribunda														terrestrial		not confirmed																						
3514		rinse	Conyza pampeana			Angiospermae	Eudicotyledoneae			Conyza	pampeana														terrestrial		present																						
3515		rinse	Conyza sumatrensis			Angiospermae	Eudicotyledoneae			Conyza	sumatrensis														terrestrial		present																						
3516		rinse	Conyza x mixta			Angiospermae	Eudicotyledoneae			Conyza	x mixta														terrestrial		present														data based solely on DAISIE portal								
3517		rinse	Conyzigeron x huelsenii			Angiospermae				Conyzigeron	x huelsenii														terrestrial		not confirmed														data based solely on DAISIE portal								
3518		rinse	Coprosma repens			Angiospermae				Coprosma	repens														terrestrial		not confirmed														data based solely on DAISIE portal								
3519		rinse	Cordyline australis			Angiospermae				Cordyline	australis														terrestrial		not confirmed														data based solely on DAISIE portal								
3520		rinse	Cordylocarpus muricatus			Angiospermae				Cordylocarpus	muricatus														terrestrial		present																						
3521		rinse	Corema album			Angiospermae				Corema	album														terrestrial		not confirmed																						
3522		rinse	Coreopsis bicolor			Angiospermae				Coreopsis	bicolor														terrestrial		present																						
3523		rinse	Coreopsis grandiflora			Angiospermae				Coreopsis	grandiflora														terrestrial		present														data based solely on DAISIE portal								
3524		rinse	Coreopsis lanceolata			Angiospermae				Coreopsis	lanceolata														terrestrial		present																						
3525		rinse	Coreopsis verticillata			Angiospermae				Coreopsis	verticillata														terrestrial		present																						
3526		rinse	Coriandrum sativum			Angiospermae				Coriandrum	sativum														terrestrial		present														data based solely on DAISIE portal								
3527		rinse	Corispermum declinatum			Angiospermae	Eudicotyledoneae			Corispermum	declinatum														terrestrial		not confirmed																						
3528		rinse	Corispermum intermedium			Angiospermae	Eudicotyledoneae			Corispermum	intermedium														terrestrial		not confirmed																						
3529		rinse	Corispermum leptopterum			Angiospermae	Eudicotyledoneae			Corispermum	leptopterum														terrestrial		not confirmed														data based solely on DAISIE portal								
3530		rinse	Corispermum marschallii			Angiospermae	Eudicotyledoneae			Corispermum	marschallii														terrestrial		not confirmed																						
3531		rinse	Corispermum pallasii			Angiospermae	Eudicotyledoneae			Corispermum	pallasii														terrestrial		present																						
3532		rinse	Cornucopiae cucullatum			Angiospermae				Cornucopiae	cucullatum														terrestrial		not confirmed																						
3533		rinse	Cornus alba			Angiospermae	Eudicotyledoneae			Cornus	alba														terrestrial		not confirmed																						
3534		rinse	Cornus mas			Angiospermae	Eudicotyledoneae			Cornus	mas														terrestrial		not confirmed														data based solely on DAISIE portal								
3535		rinse	Cornus sericea			Angiospermae	Eudicotyledoneae			Cornus	sericea														terrestrial		present																						
3536		rinse	Coronilla scorpioides			Angiospermae				Coronilla	scorpioides														terrestrial		present														data based solely on DAISIE portal								
3537		rinse	Coronilla valentina			Angiospermae				Coronilla	valentina														terrestrial		not confirmed														data based solely on DAISIE portal								
3538		rinse	Coronopus didymus			Angiospermae				Coronopus	didymus														terrestrial		present														data based solely on DAISIE portal								
3539		rinse	Coronopus squamatus			Angiospermae				Coronopus	squamatus														terrestrial		not confirmed														data based solely on DAISIE portal								
3540		rinse	Correa backhousiana			Angiospermae				Correa	backhousiana														terrestrial		not confirmed														data based solely on DAISIE portal								
3541		rinse	Cortaderia richardii			Angiospermae	Monocotyledoneae			Cortaderia	richardii														terrestrial		not confirmed														data based solely on DAISIE portal								
3542		rinse	Cortaderia selloana			Angiospermae	Monocotyledoneae			Cortaderia	selloana														terrestrial		present																						
3543		rinse	Corydalis cava			Angiospermae				Corydalis	cava														terrestrial		not confirmed														data based solely on DAISIE portal								
3544		rinse	Corydalis cheilanthifolia			Angiospermae				Corydalis	cheilanthifolia														terrestrial		present														data based solely on DAISIE portal								
3545		rinse	Corydalis solida			Angiospermae				Corydalis	solida														terrestrial		not confirmed														data based solely on DAISIE portal								
3546		rinse	Corylus avellana x maxima			Angiospermae				Corylus	avellana x maxima														terrestrial		not confirmed														data based solely on DAISIE portal								
3547		rinse	Corylus colurna			Angiospermae				Corylus	colurna														terrestrial		not confirmed														data based solely on DAISIE portal								
3548		rinse	Corylus maxima			Angiospermae				Corylus	maxima														terrestrial		present														data based solely on DAISIE portal								
3549		rinse	Cosmos bipinnatus			Angiospermae				Cosmos	bipinnatus														terrestrial		present														data based solely on DAISIE portal								
3550		rinse	Cotinus coggygria			Angiospermae				Cotinus	coggygria														terrestrial		present																						
3551		rinse	Cotoneaster adpressus			Angiospermae	Eudicotyledoneae			Cotoneaster	adpressus														terrestrial		not confirmed														data based solely on DAISIE portal								
3552		rinse	Cotoneaster affinis			Angiospermae	Eudicotyledoneae			Cotoneaster	affinis														terrestrial		not confirmed														data based solely on DAISIE portal								
3553		rinse	Cotoneaster amoenus			Angiospermae	Eudicotyledoneae			Cotoneaster	amoenus														terrestrial		not confirmed														data based solely on DAISIE portal								
3554		rinse	Cotoneaster ascendens			Angiospermae	Eudicotyledoneae			Cotoneaster	ascendens														terrestrial		not confirmed														data based solely on DAISIE portal								
3555		rinse	Cotoneaster atropurpureus			Angiospermae	Eudicotyledoneae			Cotoneaster	atropurpureus														terrestrial		not confirmed														data based solely on DAISIE portal								
3556		rinse	Cotoneaster boisianus			Angiospermae	Eudicotyledoneae			Cotoneaster	boisianus														terrestrial		not confirmed														data based solely on DAISIE portal								
3557		rinse	Cotoneaster bullatus			Angiospermae	Eudicotyledoneae			Cotoneaster	bullatus														terrestrial		present																						
